aa_eleicao;nm_pais;nm_regiao;sg_uf;nm_municipio;ds_grau_escolaridade;qt_eleitor_apto;qt_eleitor_comp;qt_eleitor_abstencao
2022;Brasil;CENTRO-OESTE;GO;CASTELÂNDIA;ENSINO FUNDAMENTAL INCOMPLETO;1075;798;277
2022;Brasil;CENTRO-OESTE;GO;CASTELÂNDIA;ENSINO MÉDIO COMPLETO;723;536;187
2022;Brasil;CENTRO-OESTE;GO;CASTELÂNDIA;ENSINO MÉDIO INCOMPLETO;616;435;181
2022;Brasil;CENTRO-OESTE;GO;CASTELÂNDIA;LÊ E ESCREVE;441;332;109
2022;Brasil;CENTRO-OESTE;GO;CASTELÂNDIA;SUPERIOR COMPLETO;241;207;34
2022;Brasil;CENTRO-OESTE;GO;CASTELÂNDIA;SUPERIOR INCOMPLETO;168;130;38
2022;Brasil;CENTRO-OESTE;GO;CATALÃO;ANALFABETO;1143;401;742
2022;Brasil;CENTRO-OESTE;GO;CATALÃO;ENSINO FUNDAMENTAL COMPLETO;5134;3809;1325
2022;Brasil;CENTRO-OESTE;GO;CATALÃO;ENSINO FUNDAMENTAL INCOMPLETO;15799;11350;4449
2022;Brasil;CENTRO-OESTE;GO;CATALÃO;ENSINO MÉDIO COMPLETO;23630;19632;3998
2022;Brasil;CENTRO-OESTE;GO;CATALÃO;ENSINO MÉDIO INCOMPLETO;10592;8116;2476
2022;Brasil;CENTRO-OESTE;GO;CATALÃO;LÊ E ESCREVE;2821;1566;1255
2022;Brasil;CENTRO-OESTE;GO;CATALÃO;SUPERIOR COMPLETO;10097;8802;1295
2022;Brasil;CENTRO-OESTE;GO;CATALÃO;SUPERIOR INCOMPLETO;5183;4225;958
2022;Brasil;CENTRO-OESTE;GO;CATURAÍ;ANALFABETO;258;124;134
2022;Brasil;CENTRO-OESTE;GO;CATURAÍ;ENSINO FUNDAMENTAL COMPLETO;288;226;62
2022;Brasil;CENTRO-OESTE;GO;CATURAÍ;ENSINO FUNDAMENTAL INCOMPLETO;1388;1091;297
2022;Brasil;CENTRO-OESTE;GO;CATURAÍ;ENSINO MÉDIO COMPLETO;950;848;102
2022;Brasil;CENTRO-OESTE;GO;CATURAÍ;ENSINO MÉDIO INCOMPLETO;868;714;154
2022;Brasil;CENTRO-OESTE;GO;CATURAÍ;LÊ E ESCREVE;586;397;189
2022;Brasil;CENTRO-OESTE;GO;CATURAÍ;SUPERIOR COMPLETO;277;250;27
2022;Brasil;CENTRO-OESTE;GO;CATURAÍ;SUPERIOR INCOMPLETO;168;143;25
2022;Brasil;CENTRO-OESTE;GO;CAVALCANTE;ANALFABETO;841;445;396
2022;Brasil;CENTRO-OESTE;GO;CAVALCANTE;ENSINO FUNDAMENTAL COMPLETO;212;161;51
2022;Brasil;CENTRO-OESTE;GO;CAVALCANTE;ENSINO FUNDAMENTAL INCOMPLETO;1768;1378;390
2022;Brasil;CENTRO-OESTE;GO;CAVALCANTE;ENSINO MÉDIO COMPLETO;1552;1211;341
2022;Brasil;CENTRO-OESTE;GO;CAVALCANTE;ENSINO MÉDIO INCOMPLETO;1148;857;291
2022;Brasil;CENTRO-OESTE;GO;CAVALCANTE;LÊ E ESCREVE;818;642;176
2022;Brasil;CENTRO-OESTE;GO;CAVALCANTE;SUPERIOR COMPLETO;570;463;107
2022;Brasil;CENTRO-OESTE;GO;CAVALCANTE;SUPERIOR INCOMPLETO;334;258;76
2022;Brasil;CENTRO-OESTE;GO;CAÇU;ANALFABETO;381;168;213
2022;Brasil;CENTRO-OESTE;GO;CAÇU;ENSINO FUNDAMENTAL COMPLETO;629;484;145
2022;Brasil;CENTRO-OESTE;GO;CAÇU;ENSINO FUNDAMENTAL INCOMPLETO;2686;1992;694
2022;Brasil;CENTRO-OESTE;GO;CAÇU;ENSINO MÉDIO COMPLETO;2238;1796;442
2022;Brasil;CENTRO-OESTE;GO;CAÇU;ENSINO MÉDIO INCOMPLETO;1699;1268;431
2022;Brasil;CENTRO-OESTE;GO;CAÇU;LÊ E ESCREVE;1704;1194;510
2022;Brasil;CENTRO-OESTE;GO;CAÇU;SUPERIOR COMPLETO;1010;871;139
2022;Brasil;CENTRO-OESTE;GO;CAÇU;SUPERIOR INCOMPLETO;539;426;113
2022;Brasil;CENTRO-OESTE;GO;CERES;ANALFABETO;249;108;141
2022;Brasil;CENTRO-OESTE;GO;CERES;ENSINO FUNDAMENTAL COMPLETO;783;637;146
2022;Brasil;CENTRO-OESTE;GO;CERES;ENSINO FUNDAMENTAL INCOMPLETO;3425;2750;675
2022;Brasil;CENTRO-OESTE;GO;CERES;ENSINO MÉDIO COMPLETO;4770;4139;631
2022;Brasil;CENTRO-OESTE;GO;CERES;ENSINO MÉDIO INCOMPLETO;2113;1689;424
2022;Brasil;CENTRO-OESTE;GO;CERES;LÊ E ESCREVE;781;498;283
2022;Brasil;CENTRO-OESTE;GO;CERES;SUPERIOR COMPLETO;2873;2612;261
2022;Brasil;CENTRO-OESTE;GO;CERES;SUPERIOR INCOMPLETO;1366;1143;223
2022;Brasil;CENTRO-OESTE;GO;CEZARINA;ANALFABETO;298;148;150
2022;Brasil;CENTRO-OESTE;GO;CEZARINA;ENSINO FUNDAMENTAL COMPLETO;467;376;91
2022;Brasil;CENTRO-OESTE;GO;CEZARINA;ENSINO FUNDAMENTAL INCOMPLETO;1662;1308;354
2022;Brasil;CENTRO-OESTE;GO;CEZARINA;ENSINO MÉDIO COMPLETO;2049;1788;261
2022;Brasil;CENTRO-OESTE;GO;CEZARINA;ENSINO MÉDIO INCOMPLETO;1094;861;233
2022;Brasil;CENTRO-OESTE;GO;CEZARINA;LÊ E ESCREVE;650;450;200
2022;Brasil;CENTRO-OESTE;GO;CEZARINA;SUPERIOR COMPLETO;534;473;61
2022;Brasil;CENTRO-OESTE;GO;CEZARINA;SUPERIOR INCOMPLETO;273;231;42
2022;Brasil;CENTRO-OESTE;GO;CHAPADÃO DO CÉU;ANALFABETO;111;56;55
2022;Brasil;CENTRO-OESTE;GO;CHAPADÃO DO CÉU;ENSINO FUNDAMENTAL COMPLETO;462;360;102
2022;Brasil;CENTRO-OESTE;GO;CHAPADÃO DO CÉU;ENSINO FUNDAMENTAL INCOMPLETO;1772;1348;424
2022;Brasil;CENTRO-OESTE;GO;CHAPADÃO DO CÉU;ENSINO MÉDIO COMPLETO;2325;1884;441
2022;Brasil;CENTRO-OESTE;GO;CHAPADÃO DO CÉU;ENSINO MÉDIO INCOMPLETO;1488;1078;410
2022;Brasil;CENTRO-OESTE;GO;CHAPADÃO DO CÉU;LÊ E ESCREVE;572;429;143
2022;Brasil;CENTRO-OESTE;GO;CHAPADÃO DO CÉU;SUPERIOR COMPLETO;892;796;96
2022;Brasil;CENTRO-OESTE;GO;CHAPADÃO DO CÉU;SUPERIOR INCOMPLETO;517;409;108
2022;Brasil;CENTRO-OESTE;GO;CIDADE OCIDENTAL;ANALFABETO;539;292;247
2022;Brasil;CENTRO-OESTE;GO;CIDADE OCIDENTAL;ENSINO FUNDAMENTAL COMPLETO;2828;2300;528
2022;Brasil;CENTRO-OESTE;GO;CIDADE OCIDENTAL;ENSINO FUNDAMENTAL INCOMPLETO;8788;6716;2072
2022;Brasil;CENTRO-OESTE;GO;CIDADE OCIDENTAL;ENSINO MÉDIO COMPLETO;15366;12929;2437
2022;Brasil;CENTRO-OESTE;GO;CIDADE OCIDENTAL;ENSINO MÉDIO INCOMPLETO;7583;5797;1786
2022;Brasil;CENTRO-OESTE;GO;CIDADE OCIDENTAL;LÊ E ESCREVE;1777;1324;453
2022;Brasil;CENTRO-OESTE;GO;CIDADE OCIDENTAL;SUPERIOR COMPLETO;3911;3554;357
2022;Brasil;CENTRO-OESTE;GO;CIDADE OCIDENTAL;SUPERIOR INCOMPLETO;2860;2501;359
2022;Brasil;CENTRO-OESTE;GO;COCALZINHO DE GOIÁS;ANALFABETO;762;324;438
2022;Brasil;CENTRO-OESTE;GO;COCALZINHO DE GOIÁS;ENSINO FUNDAMENTAL COMPLETO;1025;787;238
2022;Brasil;CENTRO-OESTE;GO;COCALZINHO DE GOIÁS;ENSINO FUNDAMENTAL INCOMPLETO;5054;3909;1145
2022;Brasil;CENTRO-OESTE;GO;COCALZINHO DE GOIÁS;ENSINO MÉDIO COMPLETO;3480;2902;578
2022;Brasil;CENTRO-OESTE;GO;COCALZINHO DE GOIÁS;ENSINO MÉDIO INCOMPLETO;3075;2373;702
2022;Brasil;CENTRO-OESTE;GO;COCALZINHO DE GOIÁS;LÊ E ESCREVE;1352;965;387
2022;Brasil;CENTRO-OESTE;GO;COCALZINHO DE GOIÁS;SUPERIOR COMPLETO;693;606;87
2022;Brasil;CENTRO-OESTE;GO;COCALZINHO DE GOIÁS;SUPERIOR INCOMPLETO;473;401;72
2022;Brasil;CENTRO-OESTE;GO;COLINAS DO SUL;ANALFABETO;257;160;97
2022;Brasil;CENTRO-OESTE;GO;COLINAS DO SUL;ENSINO FUNDAMENTAL COMPLETO;202;156;46
2022;Brasil;CENTRO-OESTE;GO;COLINAS DO SUL;ENSINO FUNDAMENTAL INCOMPLETO;761;573;188
2022;Brasil;CENTRO-OESTE;GO;COLINAS DO SUL;ENSINO MÉDIO COMPLETO;851;628;223
2022;Brasil;CENTRO-OESTE;GO;COLINAS DO SUL;ENSINO MÉDIO INCOMPLETO;524;352;172
2022;Brasil;CENTRO-OESTE;GO;COLINAS DO SUL;LÊ E ESCREVE;384;297;87
2022;Brasil;CENTRO-OESTE;GO;COLINAS DO SUL;SUPERIOR COMPLETO;313;272;41
2022;Brasil;CENTRO-OESTE;GO;COLINAS DO SUL;SUPERIOR INCOMPLETO;160;115;45
2022;Brasil;CENTRO-OESTE;GO;CORUMBAÍBA;ANALFABETO;307;156;151
2022;Brasil;CENTRO-OESTE;GO;CORUMBAÍBA;ENSINO FUNDAMENTAL COMPLETO;654;495;159
2022;Brasil;CENTRO-OESTE;GO;CORUMBAÍBA;ENSINO FUNDAMENTAL INCOMPLETO;1512;1150;362
2022;Brasil;CENTRO-OESTE;GO;CORUMBAÍBA;ENSINO MÉDIO COMPLETO;1514;1290;224
2022;Brasil;CENTRO-OESTE;GO;CORUMBAÍBA;ENSINO MÉDIO INCOMPLETO;1263;932;331
2022;Brasil;CENTRO-OESTE;GO;CORUMBAÍBA;LÊ E ESCREVE;511;353;158
2022;Brasil;CENTRO-OESTE;GO;CORUMBAÍBA;SUPERIOR COMPLETO;733;635;98
2022;Brasil;CENTRO-OESTE;GO;CORUMBAÍBA;SUPERIOR INCOMPLETO;341;278;63
2022;Brasil;CENTRO-OESTE;GO;CORUMBÁ DE GOIÁS;ANALFABETO;366;132;234
2022;Brasil;CENTRO-OESTE;GO;CORUMBÁ DE GOIÁS;ENSINO FUNDAMENTAL COMPLETO;354;283;71
2022;Brasil;CENTRO-OESTE;GO;CORUMBÁ DE GOIÁS;ENSINO FUNDAMENTAL INCOMPLETO;2318;1794;524
2022;Brasil;CENTRO-OESTE;GO;CORUMBÁ DE GOIÁS;ENSINO MÉDIO COMPLETO;1451;1208;243
2022;Brasil;CENTRO-OESTE;GO;CORUMBÁ DE GOIÁS;ENSINO MÉDIO INCOMPLETO;1239;992;247
2022;Brasil;CENTRO-OESTE;GO;CORUMBÁ DE GOIÁS;LÊ E ESCREVE;795;520;275
2022;Brasil;CENTRO-OESTE;GO;CORUMBÁ DE GOIÁS;SUPERIOR COMPLETO;633;536;97
2022;Brasil;CENTRO-OESTE;GO;CORUMBÁ DE GOIÁS;SUPERIOR INCOMPLETO;371;315;56
2022;Brasil;CENTRO-OESTE;GO;CRISTALINA;ANALFABETO;1461;762;699
2022;Brasil;CENTRO-OESTE;GO;CRISTALINA;ENSINO FUNDAMENTAL COMPLETO;2069;1511;558
2022;Brasil;CENTRO-OESTE;GO;CRISTALINA;ENSINO FUNDAMENTAL INCOMPLETO;10027;7343;2684
2022;Brasil;CENTRO-OESTE;GO;CRISTALINA;ENSINO MÉDIO COMPLETO;9171;7325;1846
2022;Brasil;CENTRO-OESTE;GO;CRISTALINA;ENSINO MÉDIO INCOMPLETO;5284;3788;1496
2022;Brasil;CENTRO-OESTE;GO;CRISTALINA;LÊ E ESCREVE;1957;1348;609
2022;Brasil;CENTRO-OESTE;GO;CRISTALINA;SUPERIOR COMPLETO;3753;3294;459
2022;Brasil;CENTRO-OESTE;GO;CRISTALINA;SUPERIOR INCOMPLETO;1808;1494;314
2022;Brasil;CENTRO-OESTE;GO;CRISTIANÓPOLIS;ANALFABETO;87;44;43
2022;Brasil;CENTRO-OESTE;GO;CRISTIANÓPOLIS;ENSINO FUNDAMENTAL COMPLETO;350;263;87
2022;Brasil;CENTRO-OESTE;GO;CRISTIANÓPOLIS;ENSINO FUNDAMENTAL INCOMPLETO;1064;766;298
2022;Brasil;CENTRO-OESTE;GO;CRISTIANÓPOLIS;ENSINO MÉDIO COMPLETO;902;724;178
2022;Brasil;CENTRO-OESTE;GO;CRISTIANÓPOLIS;ENSINO MÉDIO INCOMPLETO;701;528;173
2022;Brasil;CENTRO-OESTE;GO;CRISTIANÓPOLIS;LÊ E ESCREVE;228;154;74
2022;Brasil;CENTRO-OESTE;GO;CRISTIANÓPOLIS;SUPERIOR COMPLETO;374;316;58
2022;Brasil;CENTRO-OESTE;GO;CRISTIANÓPOLIS;SUPERIOR INCOMPLETO;193;158;35
2022;Brasil;CENTRO-OESTE;GO;CRIXÁS;ANALFABETO;624;237;387
2022;Brasil;CENTRO-OESTE;GO;CRIXÁS;ENSINO FUNDAMENTAL COMPLETO;502;407;95
2022;Brasil;CENTRO-OESTE;GO;CRIXÁS;ENSINO FUNDAMENTAL INCOMPLETO;2814;2165;649
2022;Brasil;CENTRO-OESTE;GO;CRIXÁS;ENSINO MÉDIO COMPLETO;3775;3003;772
2022;Brasil;CENTRO-OESTE;GO;CRIXÁS;ENSINO MÉDIO INCOMPLETO;1665;1215;450
2022;Brasil;CENTRO-OESTE;GO;CRIXÁS;LÊ E ESCREVE;1147;749;398
2022;Brasil;CENTRO-OESTE;GO;CRIXÁS;SUPERIOR COMPLETO;1377;1156;221
2022;Brasil;CENTRO-OESTE;GO;CRIXÁS;SUPERIOR INCOMPLETO;648;489;159
2022;Brasil;CENTRO-OESTE;GO;CROMÍNIA;ANALFABETO;83;47;36
2022;Brasil;CENTRO-OESTE;GO;CROMÍNIA;ENSINO FUNDAMENTAL COMPLETO;198;171;27
2022;Brasil;CENTRO-OESTE;GO;CROMÍNIA;ENSINO FUNDAMENTAL INCOMPLETO;964;786;178
2022;Brasil;CENTRO-OESTE;GO;CROMÍNIA;ENSINO MÉDIO COMPLETO;886;776;110
2022;Brasil;CENTRO-OESTE;GO;CROMÍNIA;ENSINO MÉDIO INCOMPLETO;554;448;106
2022;Brasil;CENTRO-OESTE;GO;CROMÍNIA;LÊ E ESCREVE;242;181;61
2022;Brasil;CENTRO-OESTE;GO;CROMÍNIA;SUPERIOR COMPLETO;496;447;49
2022;Brasil;CENTRO-OESTE;GO;CROMÍNIA;SUPERIOR INCOMPLETO;244;197;47
2022;Brasil;CENTRO-OESTE;GO;CUMARI;ANALFABETO;81;27;54
2022;Brasil;CENTRO-OESTE;GO;CUMARI;ENSINO FUNDAMENTAL COMPLETO;198;156;42
2022;Brasil;CENTRO-OESTE;GO;CUMARI;ENSINO FUNDAMENTAL INCOMPLETO;562;411;151
2022;Brasil;CENTRO-OESTE;GO;CUMARI;ENSINO MÉDIO COMPLETO;756;632;124
2022;Brasil;CENTRO-OESTE;GO;CUMARI;ENSINO MÉDIO INCOMPLETO;354;270;84
2022;Brasil;CENTRO-OESTE;GO;CUMARI;LÊ E ESCREVE;188;107;81
2022;Brasil;CENTRO-OESTE;GO;CUMARI;SUPERIOR COMPLETO;280;247;33
2022;Brasil;CENTRO-OESTE;GO;CUMARI;SUPERIOR INCOMPLETO;156;126;30
2022;Brasil;CENTRO-OESTE;GO;CÓRREGO DO OURO;ANALFABETO;97;47;50
2022;Brasil;CENTRO-OESTE;GO;CÓRREGO DO OURO;ENSINO FUNDAMENTAL COMPLETO;202;164;38
2022;Brasil;CENTRO-OESTE;GO;CÓRREGO DO OURO;ENSINO FUNDAMENTAL INCOMPLETO;810;670;140
2022;Brasil;CENTRO-OESTE;GO;CÓRREGO DO OURO;ENSINO MÉDIO COMPLETO;716;590;126
2022;Brasil;CENTRO-OESTE;GO;CÓRREGO DO OURO;ENSINO MÉDIO INCOMPLETO;472;357;115
2022;Brasil;CENTRO-OESTE;GO;CÓRREGO DO OURO;LÊ E ESCREVE;209;149;60
2022;Brasil;CENTRO-OESTE;GO;CÓRREGO DO OURO;SUPERIOR COMPLETO;320;271;49
2022;Brasil;CENTRO-OESTE;GO;CÓRREGO DO OURO;SUPERIOR INCOMPLETO;134;107;27
2022;Brasil;CENTRO-OESTE;GO;DAMIANÓPOLIS;ANALFABETO;258;110;148
2022;Brasil;CENTRO-OESTE;GO;DAMIANÓPOLIS;ENSINO FUNDAMENTAL COMPLETO;148;112;36
2022;Brasil;CENTRO-OESTE;GO;DAMIANÓPOLIS;ENSINO FUNDAMENTAL INCOMPLETO;863;695;168
2022;Brasil;CENTRO-OESTE;GO;DAMIANÓPOLIS;ENSINO MÉDIO COMPLETO;1064;808;256
2022;Brasil;CENTRO-OESTE;GO;DAMIANÓPOLIS;ENSINO MÉDIO INCOMPLETO;658;506;152
2022;Brasil;CENTRO-OESTE;GO;DAMIANÓPOLIS;LÊ E ESCREVE;493;362;131
2022;Brasil;CENTRO-OESTE;GO;DAMIANÓPOLIS;SUPERIOR COMPLETO;197;160;37
2022;Brasil;CENTRO-OESTE;GO;DAMIANÓPOLIS;SUPERIOR INCOMPLETO;118;84;34
2022;Brasil;CENTRO-OESTE;GO;DAMOLÂNDIA;ANALFABETO;83;44;39
2022;Brasil;CENTRO-OESTE;GO;DAMOLÂNDIA;ENSINO FUNDAMENTAL COMPLETO;214;172;42
2022;Brasil;CENTRO-OESTE;GO;DAMOLÂNDIA;ENSINO FUNDAMENTAL INCOMPLETO;1083;881;202
2022;Brasil;CENTRO-OESTE;GO;DAMOLÂNDIA;ENSINO MÉDIO COMPLETO;822;705;117
2022;Brasil;CENTRO-OESTE;GO;DAMOLÂNDIA;ENSINO MÉDIO INCOMPLETO;643;526;117
2022;Brasil;CENTRO-OESTE;GO;DAMOLÂNDIA;LÊ E ESCREVE;234;149;85
2022;Brasil;CENTRO-OESTE;GO;DAMOLÂNDIA;SUPERIOR COMPLETO;214;189;25
2022;Brasil;CENTRO-OESTE;GO;DAMOLÂNDIA;SUPERIOR INCOMPLETO;165;137;28
2022;Brasil;CENTRO-OESTE;GO;DAVINÓPOLIS;ANALFABETO;96;38;58
2022;Brasil;CENTRO-OESTE;GO;DAVINÓPOLIS;ENSINO FUNDAMENTAL COMPLETO;297;222;75
2022;Brasil;CENTRO-OESTE;GO;DAVINÓPOLIS;ENSINO FUNDAMENTAL INCOMPLETO;912;666;246
2022;Brasil;CENTRO-OESTE;GO;DAVINÓPOLIS;ENSINO MÉDIO COMPLETO;937;748;189
2022;Brasil;CENTRO-OESTE;GO;DAVINÓPOLIS;ENSINO MÉDIO INCOMPLETO;553;429;124
2022;Brasil;CENTRO-OESTE;GO;DAVINÓPOLIS;LÊ E ESCREVE;244;160;84
2022;Brasil;CENTRO-OESTE;GO;DAVINÓPOLIS;SUPERIOR COMPLETO;315;251;64
2022;Brasil;CENTRO-OESTE;GO;DAVINÓPOLIS;SUPERIOR INCOMPLETO;239;175;64
2022;Brasil;CENTRO-OESTE;GO;DIORAMA;ANALFABETO;64;23;41
2022;Brasil;CENTRO-OESTE;GO;DIORAMA;ENSINO FUNDAMENTAL COMPLETO;99;91;8
2022;Brasil;CENTRO-OESTE;GO;DIORAMA;ENSINO FUNDAMENTAL INCOMPLETO;637;527;110
2022;Brasil;CENTRO-OESTE;GO;DIORAMA;ENSINO MÉDIO COMPLETO;541;470;71
2022;Brasil;CENTRO-OESTE;GO;DIORAMA;ENSINO MÉDIO INCOMPLETO;332;253;79
2022;Brasil;CENTRO-OESTE;GO;DIORAMA;LÊ E ESCREVE;223;146;77
2022;Brasil;CENTRO-OESTE;GO;DIORAMA;SUPERIOR COMPLETO;274;242;32
2022;Brasil;CENTRO-OESTE;GO;DIORAMA;SUPERIOR INCOMPLETO;120;101;19
2022;Brasil;CENTRO-OESTE;GO;DIVINÓPOLIS DE GOIÁS;ANALFABETO;382;178;204
2022;Brasil;CENTRO-OESTE;GO;DIVINÓPOLIS DE GOIÁS;ENSINO FUNDAMENTAL COMPLETO;127;96;31
2022;Brasil;CENTRO-OESTE;GO;DIVINÓPOLIS DE GOIÁS;ENSINO FUNDAMENTAL INCOMPLETO;935;752;183
2022;Brasil;CENTRO-OESTE;GO;DIVINÓPOLIS DE GOIÁS;ENSINO MÉDIO COMPLETO;1301;1012;289
2022;Brasil;CENTRO-OESTE;GO;DIVINÓPOLIS DE GOIÁS;ENSINO MÉDIO INCOMPLETO;711;514;197
2022;Brasil;CENTRO-OESTE;GO;DIVINÓPOLIS DE GOIÁS;LÊ E ESCREVE;919;720;199
2022;Brasil;CENTRO-OESTE;GO;DIVINÓPOLIS DE GOIÁS;SUPERIOR COMPLETO;335;257;78
2022;Brasil;CENTRO-OESTE;GO;DIVINÓPOLIS DE GOIÁS;SUPERIOR INCOMPLETO;122;83;39
2022;Brasil;CENTRO-OESTE;GO;DOVERLÂNDIA;ANALFABETO;498;313;185
2022;Brasil;CENTRO-OESTE;GO;DOVERLÂNDIA;ENSINO FUNDAMENTAL COMPLETO;267;225;42
2022;Brasil;CENTRO-OESTE;GO;DOVERLÂNDIA;ENSINO FUNDAMENTAL INCOMPLETO;1764;1429;335
2022;Brasil;CENTRO-OESTE;GO;DOVERLÂNDIA;ENSINO MÉDIO COMPLETO;1050;887;163
2022;Brasil;CENTRO-OESTE;GO;DOVERLÂNDIA;ENSINO MÉDIO INCOMPLETO;842;607;235
2022;Brasil;CENTRO-OESTE;GO;DOVERLÂNDIA;LÊ E ESCREVE;739;561;178
2022;Brasil;CENTRO-OESTE;GO;DOVERLÂNDIA;SUPERIOR COMPLETO;372;326;46
2022;Brasil;CENTRO-OESTE;GO;DOVERLÂNDIA;SUPERIOR INCOMPLETO;223;176;47
2022;Brasil;CENTRO-OESTE;GO;EDEALINA;ANALFABETO;207;101;106
2022;Brasil;CENTRO-OESTE;GO;EDEALINA;ENSINO FUNDAMENTAL COMPLETO;251;188;63
2022;Brasil;CENTRO-OESTE;GO;EDEALINA;ENSINO FUNDAMENTAL INCOMPLETO;1065;785;280
2022;Brasil;CENTRO-OESTE;GO;EDEALINA;ENSINO MÉDIO COMPLETO;940;756;184
2022;Brasil;CENTRO-OESTE;GO;EDEALINA;ENSINO MÉDIO INCOMPLETO;612;479;133
2022;Brasil;CENTRO-OESTE;GO;EDEALINA;LÊ E ESCREVE;331;203;128
2022;Brasil;CENTRO-OESTE;GO;EDEALINA;SUPERIOR COMPLETO;377;334;43
2022;Brasil;CENTRO-OESTE;GO;EDEALINA;SUPERIOR INCOMPLETO;205;175;30
2022;Brasil;CENTRO-OESTE;GO;EDÉIA;ANALFABETO;581;262;319
2022;Brasil;CENTRO-OESTE;GO;EDÉIA;ENSINO FUNDAMENTAL COMPLETO;582;456;126
2022;Brasil;CENTRO-OESTE;GO;EDÉIA;ENSINO FUNDAMENTAL INCOMPLETO;2296;1806;490
2022;Brasil;CENTRO-OESTE;GO;EDÉIA;ENSINO MÉDIO COMPLETO;2407;1987;420
2022;Brasil;CENTRO-OESTE;GO;EDÉIA;ENSINO MÉDIO INCOMPLETO;1557;1189;368
2022;Brasil;CENTRO-OESTE;GO;EDÉIA;LÊ E ESCREVE;540;374;166
2022;Brasil;CENTRO-OESTE;GO;EDÉIA;SUPERIOR COMPLETO;1069;911;158
2022;Brasil;CENTRO-OESTE;GO;EDÉIA;SUPERIOR INCOMPLETO;597;493;104
2022;Brasil;CENTRO-OESTE;GO;ESTRELA DO NORTE;ANALFABETO;115;65;50
2022;Brasil;CENTRO-OESTE;GO;ESTRELA DO NORTE;ENSINO FUNDAMENTAL COMPLETO;142;123;19
2022;Brasil;CENTRO-OESTE;GO;ESTRELA DO NORTE;ENSINO FUNDAMENTAL INCOMPLETO;813;668;145
2022;Brasil;CENTRO-OESTE;GO;ESTRELA DO NORTE;ENSINO MÉDIO COMPLETO;593;489;104
2022;Brasil;CENTRO-OESTE;GO;ESTRELA DO NORTE;ENSINO MÉDIO INCOMPLETO;488;376;112
2022;Brasil;CENTRO-OESTE;GO;ESTRELA DO NORTE;LÊ E ESCREVE;425;336;89
2022;Brasil;CENTRO-OESTE;GO;ESTRELA DO NORTE;SUPERIOR COMPLETO;236;192;44
2022;Brasil;CENTRO-OESTE;GO;ESTRELA DO NORTE;SUPERIOR INCOMPLETO;144;119;25
2022;Brasil;CENTRO-OESTE;GO;FAINA;ANALFABETO;483;223;260
2022;Brasil;CENTRO-OESTE;GO;FAINA;ENSINO FUNDAMENTAL COMPLETO;370;294;76
2022;Brasil;CENTRO-OESTE;GO;FAINA;ENSINO FUNDAMENTAL INCOMPLETO;1613;1306;307
2022;Brasil;CENTRO-OESTE;GO;FAINA;ENSINO MÉDIO COMPLETO;1507;1239;268
2022;Brasil;CENTRO-OESTE;GO;FAINA;ENSINO MÉDIO INCOMPLETO;862;654;208
2022;Brasil;CENTRO-OESTE;GO;FAINA;LÊ E ESCREVE;692;497;195
2022;Brasil;CENTRO-OESTE;GO;FAINA;SUPERIOR COMPLETO;393;344;49
2022;Brasil;CENTRO-OESTE;GO;FAINA;SUPERIOR INCOMPLETO;260;209;51
2022;Brasil;CENTRO-OESTE;GO;FAZENDA NOVA;ANALFABETO;111;60;51
2022;Brasil;CENTRO-OESTE;GO;FAZENDA NOVA;ENSINO FUNDAMENTAL COMPLETO;291;247;44
2022;Brasil;CENTRO-OESTE;GO;FAZENDA NOVA;ENSINO FUNDAMENTAL INCOMPLETO;1484;1263;221
2022;Brasil;CENTRO-OESTE;GO;FAZENDA NOVA;ENSINO MÉDIO COMPLETO;1125;958;167
2022;Brasil;CENTRO-OESTE;GO;FAZENDA NOVA;ENSINO MÉDIO INCOMPLETO;771;623;148
2022;Brasil;CENTRO-OESTE;GO;FAZENDA NOVA;LÊ E ESCREVE;537;412;125
2022;Brasil;CENTRO-OESTE;GO;FAZENDA NOVA;SUPERIOR COMPLETO;547;461;86
2022;Brasil;CENTRO-OESTE;GO;FAZENDA NOVA;SUPERIOR INCOMPLETO;349;288;61
2022;Brasil;CENTRO-OESTE;GO;FIRMINÓPOLIS;ANALFABETO;267;104;163
2022;Brasil;CENTRO-OESTE;GO;FIRMINÓPOLIS;ENSINO FUNDAMENTAL COMPLETO;442;349;93
2022;Brasil;CENTRO-OESTE;GO;FIRMINÓPOLIS;ENSINO FUNDAMENTAL INCOMPLETO;2149;1696;453
2022;Brasil;CENTRO-OESTE;GO;FIRMINÓPOLIS;ENSINO MÉDIO COMPLETO;2086;1780;306
2022;Brasil;CENTRO-OESTE;GO;FIRMINÓPOLIS;ENSINO MÉDIO INCOMPLETO;1686;1375;311
2022;Brasil;CENTRO-OESTE;GO;FIRMINÓPOLIS;LÊ E ESCREVE;598;372;226
2022;Brasil;CENTRO-OESTE;GO;FIRMINÓPOLIS;SUPERIOR COMPLETO;726;627;99
2022;Brasil;CENTRO-OESTE;GO;FIRMINÓPOLIS;SUPERIOR INCOMPLETO;379;325;54
2022;Brasil;CENTRO-OESTE;GO;FLORES DE GOIÁS;ANALFABETO;622;360;262
2022;Brasil;CENTRO-OESTE;GO;FLORES DE GOIÁS;ENSINO FUNDAMENTAL COMPLETO;328;231;97
