,id_municipio,precipitacao_mm_1t,precipitacao_mm_2t
976,5204854,2.4,0.0
977,3509601,0.0,34.6
978,4104253,0.0,1.0
979,2202208,0.0,0.0
980,4104303,0.2,38.2
981,4304002,0.0,0.0
982,1100700,0.0,0.0
983,5102637,0.0,6.0
984,2402105,0.0,0.0
985,5102678,0.0,0.0
986,3111507,0.2,0.0
987,5204904,0.0,0.0
988,4304101,0.0,28.0
989,5102686,0.2,0.0
990,3509700,0.0,0.0
991,3301009,0.0,0.0
992,3111606,0.2,0.0
993,1703842,0.0,0.0
994,4203600,0.0,0.2
995,3509809,0.0,3.8000000000000003
996,2302701,0.0,0.0
997,5204953,0.0,0.0
998,2603603,0.0,0.0
999,3111903,0.0,0.0
1000,3111705,0.0,0.4
1001,1502152,0.0,0.0
1002,5102694,0.0,0.0
1003,3509908,0.4,0.4
1004,2701605,0.0,0.0
1005,2906105,0.0,0.0
1006,3111804,0.0,1.8
1007,2906204,0.0,0.0
1008,5102702,0.0,0.0
1009,3509957,1.2,0.0
1010,2202251,0.0,0.0
1011,2906303,4.2,1.8
1012,2906402,0.0,0.0
1013,2906501,0.0,0.0
1014,3112000,0.0,2.0
1015,1100809,18.599999999999998,0.0
1016,4304200,0.0,14.4
1017,2906600,0.0,0.0
1018,4104402,0.0,0.0
1019,4304309,0.0,0.0
1020,2102606,0.0,0.0
1021,3510005,0.0,3.8000000000000003
1022,3510104,0.0,0.0
1023,2906709,0.0,0.0
1024,4304358,0.2,1.5999999999999999
1025,4104428,0.2,33.4
1026,4304408,0.0,20.2
1027,4203709,0.0,0.0
1028,2402204,0.2,0.0
1029,4304507,0.0,6.4
1030,2801108,0.0,0.0
1031,2603702,0.2,0.0
1032,2302800,0.0,0.0
1033,2801207,0.0,0.0
1034,3510153,0.0,13.2
1035,4304606,0.0,17.6
1036,4203808,0.0,0.0
1037,2906808,0.0,0.0
1038,1400175,0.0,0.0
1039,3301108,0.0,0.0
1040,4104451,0.2,33.4
1041,3112059,0.0,7.2
1042,2102705,0.2,0.0
1043,2202307,0.0,0.0
1044,2906824,0.0,0.0
1045,4304614,0.0,12.4
1046,1300904,1.0,0.0
1047,1502202,0.0,0.0
1048,4104501,0.0,9.0
1049,4203253,0.0,0.0
1050,3510203,0.0,31.6
1051,4304622,0.0,2.2
1052,4304630,0.0,7.6000000000000005
1053,4304655,0.0,22.599999999999998
1054,4304663,0.0,0.4
1055,3112109,0.0,10.2
1056,2701704,0.2,0.2
1057,2801306,0.0,0.0
1058,4304689,0.0,14.399999999999999
1059,3510302,0.2,41.0
1060,2906857,0.0,0.0
1061,3112208,0.2,0.0
1062,3112307,0.0,1.6
1063,3112406,0.0,8.600000000000001
1064,2504033,0.2,0.0
1065,3112505,0.0,7.199999999999999
1066,2906873,0.0,0.0
1067,3112604,0.0,0.0
1068,4203907,0.0,1.4
1069,2102754,0.2,0.0
1070,2302909,0.0,0.0
1071,4304697,0.0,12.4
1072,3112653,0.0,17.4
1073,2202406,0.0,0.0
1074,3112703,0.0,0.8
1075,2202455,0.0,0.0
1076,4104600,0.0,9.0
1077,1502301,0.0,0.0
1078,3112802,0.0,23.0
1079,3510401,0.0,13.6
1080,4203956,0.0,0.4
1081,4304671,0.0,7.6000000000000005
1082,1200179,0.0,0.0
1083,2603801,0.2,0.0
1084,3112901,0.0,10.2
1085,4304713,0.0,7.6000000000000005
1086,1400209,0.0,0.0
1087,2202505,0.0,0.0
1088,5002803,0.0,0.0
1089,3510500,0.0,0.2
1090,3113008,0.0,0.0
1091,2906899,0.2,0.0
1092,4104659,0.0,40.4
1093,3113107,0.2,1.2
1094,3113206,0.2,0.0
1095,3113305,0.0,0.2
1096,3300936,0.0,0.0
1097,3510609,0.0,34.6
1098,3113404,0.0,10.8
1099,1301001,1.0,0.0
1100,2402303,0.0,0.0
1101,2504074,0.0,0.0
1102,2202539,0.0,0.0
1103,2906907,0.0,0.0
1104,4304705,0.0,4.2
1105,3113503,0.0,1.6
1106,2907004,0.0,0.0
1107,3510708,0.0,4.2
1108,3301157,0.0,0.0
1109,3113602,0.0,0.0
1110,1301100,0.0,0.0
1111,1301159,3.8,0.0
1112,3201308,0.0,0.0
1113,2303006,0.0,0.0
1114,2202554,0.0,0.0
1115,2907103,0.0,0.0
1116,2801405,0.0,0.0
1117,2303105,0.0,0.0
1118,1703867,0.0,0.0
1119,2303204,0.0,0.0
1120,2303303,0.0,0.0
1121,5102793,0.0,0.0
1122,4104709,0.0,13.2
1123,4304804,0.0,5.4
1124,3113701,0.0,0.0
1125,4304853,0.2,6.8
1126,3113800,0.0,7.2
1127,3301207,0.0,0.0
1128,3113909,0.2,0.0
1129,3114006,0.0,0.0
1130,3114105,0.0,0.0
1131,3114204,0.0,1.0
1132,3114303,0.0,0.0
1133,3114402,0.0,23.0
1134,5205000,0.0,0.0
1135,1703883,0.0,0.0
1136,2801504,0.0,0.0
1137,3114501,0.0,0.0
1138,2603900,0.0,0.0
1139,2402402,0.0,0.0
1140,2402501,0.0,0.0
1141,2303402,0.0,0.0
1142,2603926,0.0,0.0
1143,3114550,0.0,0.0
1144,2701803,0.0,0.0
1145,1400233,0.0,0.0
1146,2102804,0.0,0.0
1147,2604007,0.0,0.0
1148,3114600,0.2,0.0
1149,2504108,0.0,0.0
1150,1703891,0.0,0.0
1151,2604106,0.0,0.0
1152,2102903,0.0,0.0
1153,3114709,0.0,0.0
1154,3114808,0.0,0.0
1155,3510807,0.0,9.8
1156,3114907,0.2,1.2
1157,2907202,0.0,0.0
1158,4304903,0.0,0.0
1159,3115003,0.0,0.0
1160,4104808,0.0,37.6
1161,2303501,0.6000000000000001,0.0
1162,1703909,0.0,0.0
1163,4304952,0.0,2.2
1164,3301306,0.0,0.0
1165,2604155,0.0,0.0
1166,2504157,0.0,0.0
1167,3115102,0.0,23.0
1168,3510906,0.0,8.600000000000001
1169,5002902,0.0,0.0
1170,1502400,0.0,0.0
1171,5102850,0.0,0.0
1172,1100908,0.0,0.0
1173,5205059,0.0,0.0
1174,3201407,0.0,1.2000000000000002
1175,2202604,0.0,0.0
1176,3511003,0.0,0.0
1177,4104907,0.0,40.4
1178,2907301,0.4,0.6
1179,3115300,0.0,0.2
1180,5205109,0.0,0.0
1181,3511102,0.0,0.0
1182,4105003,0.0,28.599999999999998
1183,4204004,0.0,1.4
1184,2303600,0.0,0.0
1185,3115359,0.0,9.0
1186,3115409,0.2,1.2
1187,2604205,0.0,0.0
1188,3511201,0.0,0.0
1189,2504207,0.0,0.0
1190,2907400,0.0,0.4
1191,2504306,0.0,0.0
1192,2907509,0.0,0.0
1193,4305009,0.0,0.0
1194,3115458,0.0,4.0
1195,2303659,0.0,0.0
1196,5205208,2.4,0.0
1197,2907558,0.0,0.0
1198,2504355,0.0,0.0
1199,3115474,0.0,0.0
1200,2303709,0.6000000000000001,0.0
1201,5205307,0.0,30.0
1202,3115508,0.0,0.0
1203,4204103,0.0,0.8
1204,2103000,0.0,0.0
1205,4305108,0.0,5.4
1206,2202653,0.0,0.0
1207,2402600,0.0,0.0
1208,2103109,0.0,0.0
1209,3511300,0.0,0.0
1210,2303808,0.0,0.0
1211,2604304,0.0,0.0
1212,2801603,0.0,0.0
1213,3115607,0.0,0.6000000000000001
1214,4204152,0.0,0.2
1215,4305116,0.2,6.8
1216,1704105,0.0,0.0
1217,4105102,0.0,0.0
1218,2907608,0.0,0.0
1219,3115706,0.0,1.0
1220,2103125,0.0,0.0
1221,3115805,0.0,1.8
1222,2103158,0.0,0.0
1223,2103174,0.0,0.0
1224,1100056,0.0,0.0
1225,5205406,0.0,0.0
1226,3511409,0.0,27.4
1227,3511508,0.2,41.0
1228,4305124,0.0,0.4
1229,4105201,0.0,12.200000000000001
1230,4305132,0.0,14.4
1231,2402709,0.0,0.0
1232,4305157,0.0,15.2
1233,4305173,0.2,19.400000000000002
1234,4305207,0.0,26.6
1235,4204178,0.0,0.0
1236,3511607,0.2,41.0
1237,4105300,0.0,9.0
1238,5205455,0.0,0.0
1239,2604403,0.0,0.0
1240,2604502,0.0,0.0
1241,2701902,0.0,0.0
1242,3115904,0.0,0.0
1243,3116001,0.0,10.2
1244,4305306,0.0,15.4
1245,1705102,0.0,0.0
1246,1704600,0.0,0.0
1247,3116100,0.0,0.0
1248,5103007,0.0,1.0
1249,3116159,0.0,0.0
1250,5205471,0.0,0.2
1251,4204194,0.0,0.2
1252,5002951,0.0,0.2
1253,2103208,0.0,0.0
1254,4204202,0.0,0.8
1255,3511706,0.0,13.6
1256,4305355,0.0,17.6
1257,4305371,0.2,6.8
1258,2303907,0.0,0.0
1259,3557204,0.0,13.2
1260,1502509,0.0,0.0
1261,3116209,0.0,0.0
1262,4305405,0.0,0.0
1263,4105409,0.2,33.4
1264,2303931,0.0,0.0
1265,2303956,0.0,0.0
1266,2907707,0.0,0.0
1267,4305439,0.2,0.0
1268,1100924,0.0,0.0
1269,4305447,0.2,19.400000000000002
1270,4105508,0.0,0.0
1271,2907806,0.0,0.0
1272,4105607,0.0,0.0
1273,5205497,0.0,0.0
1274,2103257,0.0,0.0
1275,4305454,0.0,7.6000000000000005
1276,2907905,0.0,0.0
1277,3116308,0.0,0.4
1278,4305504,0.0,2.2
1279,3116407,0.0,0.0
1280,3116506,0.0,0.8
1281,5103056,0.0,0.0
1282,3116605,0.0,0.0
1283,3511904,0.0,1.0
1284,4105706,0.0,3.2
1285,2908002,0.0,0.0
1286,1301209,0.0,0.0
1287,2202703,0.0,0.0
1288,2202711,0.0,0.0
1289,4204251,0.0,1.4
1290,2202729,0.0,0.0
1291,5103106,0.0,0.0
1292,5205513,0.0,0.0
1293,2908101,0.0,0.0
1294,1301308,0.0,0.0
1295,2103307,0.0,0.0
1296,2103406,0.0,0.0
1297,3116704,0.0,0.4
1298,2702009,0.0,0.0
1299,2202737,0.0,0.0
1300,1502608,0.0,0.0
1301,3201506,0.0,0.0
1302,5103205,0.0,0.0
1303,3512001,0.0,0.2
1304,4305587,0.0,12.4
1305,2103505,0.0,0.0
1306,5205521,0.0,30.0
1307,1705508,0.0,0.0
1308,1716703,0.0,0.0
1309,5103254,0.0,0.0
1310,3512100,0.0,0.2
1311,4105805,0.0,0.2
1312,2202752,0.0,0.0
1313,2202778,0.0,0.0
1314,2702108,0.0,0.0
1315,4305603,0.0,28.0
1316,4105904,0.0,0.0
1317,1100064,0.0,0.0
1318,3116803,0.0,7.2
1319,1705557,0.0,0.0
1320,3116902,0.0,0.0
1321,3300951,0.0,0.0
1322,3117009,0.0,0.0
1323,5103304,0.2,0.0
1324,2504405,0.0,0.0
1325,3117108,0.0,23.0
1326,3201605,0.0,0.0
1327,3115201,0.2,0.0
1328,2908200,0.0,0.0
1329,3117306,0.0,0.4
1330,3117207,0.0,0.0
1331,3117405,0.0,10.8
1332,3301405,0.0,0.0
1333,2908309,0.0,0.0
1334,1502707,0.0,0.0
1335,2202802,0.0,0.0
1336,3201704,0.0,1.2000000000000002
1337,2908408,0.0,0.0
1338,2908507,0.2,0.0
1339,2103554,0.2,0.0
1340,3117504,0.0,7.2
1341,3117603,0.0,1.0
1342,3117702,0.2,0.0
1343,1705607,0.0,0.0
1344,3117801,0.0,0.0
1345,3512209,0.0,11.0
1346,3512308,0.0,13.6
1347,4204301,0.0,1.4
1348,1502756,0.0,0.0
1349,2504504,0.0,0.0
1350,2604601,0.0,0.0
1351,2504603,0.0,0.0
1352,2908606,0.0,0.0
1353,2908705,0.0,0.0
1354,4305702,0.0,15.4
1355,3117836,0.0,2.0
1356,3117876,0.0,7.199999999999999
1357,5103353,0.0,0.0
1358,2504702,0.0,0.0
1359,3117900,0.2,3.2
1360,3118007,0.2,1.2
1361,3118106,0.0,9.4
1362,4106001,0.0,60.6
1363,3118205,0.0,0.2
1364,5103361,0.0,0.0
1365,3118304,0.2,1.2
1366,4106100,0.0,57.6
1367,3118403,0.0,0.0
1368,3118502,0.2,1.8
1369,4305801,0.0,15.4
1370,3118601,0.0,6.6
1371,4106209,0.0,1.0
1372,2908804,0.0,0.0
1373,3118700,0.2,0.0
1374,4305835,0.0,12.4
1375,2702207,0.2,0.2
1376,4305850,0.0,4.2
1377,3118809,0.0,0.8
1378,2908903,0.2,0.0
1379,4106308,0.0,0.0
1380,3301504,0.0,0.0
1381,3512407,0.0,13.6
1382,2909000,0.0,0.0
1383,4204350,0.0,0.8
1384,3118908,0.0,7.199999999999999
1385,3119005,0.0,0.0
1386,2304004,0.0,0.0
1387,2504801,0.0,0.0
1388,5003108,0.0,0.0
1389,2909109,0.0,0.0
1390,3119104,0.0,8.0
1391,4106407,0.0,60.6
1392,3119203,0.0,17.4
1393,3512506,0.0,1.2
1394,2103604,0.2,0.0
1395,3119302,0.0,0.0
1396,4305871,0.0,26.400000000000002
1397,4305900,0.0,0.0
1398,4106456,0.0,3.2
1399,2402808,0.0,0.0
1400,3119401,0.0,38.199999999999996
1401,4204400,0.0,0.8
1402,2402907,0.0,0.0
1403,2909208,0.0,0.0
1404,2202851,0.0,0.0
1405,3512605,0.0,4.4
1406,4204459,0.0,12.200000000000001
1407,3119500,0.0,0.0
1408,3119609,0.0,0.0
1409,4305934,0.0,5.4
1410,5003157,0.0,28.8
1411,4106506,0.0,3.2
1412,3119708,0.2,0.0
1413,3119807,0.2,0.0
1414,3119906,0.2,1.8
1415,5205703,0.8,0.0
1416,3119955,0.0,2.0
1417,3120003,0.0,10.8
1418,4204558,0.0,0.0
1419,2202901,0.0,0.6000000000000001
1420,2604700,0.2,0.0
1421,2909307,0.0,0.0
1422,2604809,0.0,0.0
1423,5003207,0.0,0.2
1424,5205802,0.8,0.0
1425,5205901,0.0,0.0
1426,3512704,0.0,8.2
1427,4106555,0.0,11.799999999999999
1428,1100072,0.0,0.0
1429,4204509,0.0,0.2
1430,2702306,0.0,0.0
1431,3512803,0.0,13.6
1432,3512902,0.0,1.2
1433,1100080,0.0,0.0
1434,5003256,0.0,0.0
1435,2909406,0.0,0.4
1436,3513009,0.0,34.6
1437,4305959,0.0,5.4
1438,5103379,0.0,0.0
1439,3120102,0.0,9.4
1440,1706001,0.0,0.0
1441,4305975,0.0,4.2
1442,5003306,0.0,0.0
1443,2504850,0.0,0.0
1444,2702355,0.0,0.0
1445,2304103,0.0,0.0
1446,2304202,0.0,0.0
1447,3513108,0.0,1.6
1448,2909505,0.2,0.0
1449,4204608,0.0,1.4
1450,3120151,0.0,0.0
1451,2909604,0.0,0.0
1452,4306007,0.0,0.0
1453,3120201,0.0,2.0
1454,3513207,0.0,0.0
1455,4306056,0.2,19.400000000000002
1456,4306072,0.0,15.2
1457,1706100,0.0,0.0
1458,2203008,0.0,0.6000000000000001
1459,3120300,0.0,0.0
1460,5206206,0.0,0.0
1461,3120409,0.2,1.2
1462,5206305,0.0,0.0
1463,3120508,0.0,0.0
1464,2801702,0.0,0.0
1465,2203107,0.0,0.0
1466,2909703,0.0,0.4
1467,5206404,0.0,0.0
1468,1706258,0.0,0.0
1469,2304236,0.0,0.0
1470,5206503,0.0,0.0
1471,3120607,0.0,8.2
1472,2304251,0.0,0.0
1473,4306106,0.0,26.400000000000002
1474,2909802,0.0,0.0
1475,2504900,0.0,0.0
1476,4106803,0.0,1.4
1477,3513306,0.0,8.8
1478,4306130,0.2,6.8
1479,3513405,1.2,0.0
1480,3120706,0.0,0.0
1481,4106571,0.0,28.599999999999998
1482,4106605,0.2,38.2
1483,4106704,0.0,0.0
1484,4306205,0.0,12.4
1485,1200203,0.0,0.0
1486,2403004,0.0,0.0
1487,3120805,0.0,0.0
1488,4106852,0.0,11.799999999999999
1489,3513504,0.4,10.6
1490,2505006,0.0,0.0
1491,5103403,0.0,1.0
1492,2505105,0.0,0.0
1493,2505238,0.2,0.0
1494,2505204,0.0,0.0
1495,1100940,0.0,0.0
1496,5206602,0.0,0.0
1497,2604908,0.0,0.0
1498,1502764,0.0,0.0
1499,2801900,0.0,0.0
1500,3513603,0.0,5.8
1501,4204707,0.0,5.6
1502,4204756,0.0,5.6
1503,3120839,0.0,1.0
1504,2605004,0.0,0.0
1505,2909901,0.0,0.0
1506,2203206,0.0,0.0
1507,1502772,0.0,0.0
1508,4106902,0.0,1.0
1509,4204806,0.0,0.4
1510,4107009,0.0,40.4
1511,2203230,0.0,0.0
1512,2403103,0.0,0.0
1513,2505279,0.2,0.0
1514,3120870,0.0,0.0
1515,2203271,0.0,0.0
1516,2505303,0.0,0.0
1517,1502806,0.0,0.0
1518,2203255,0.0,0.0
1519,1502855,0.0,1.0
1520,1502905,0.0,0.0
1521,2103703,0.0,0.0
1522,5103437,0.0,0.0
1523,3120904,0.0,8.0
1524,2605103,0.0,0.0
1525,1600212,0.0,0.0
1526,5206701,0.0,0.0
1527,2505352,0.0,0.0
1528,5206800,2.4,0.0
1529,1706506,0.0,0.0
1530,2910008,0.0,0.0
1531,3121001,0.0,9.4
1532,4306304,0.0,0.0
1533,2103752,0.0,0.0
1534,5206909,0.0,0.0
1535,3121100,0.0,0.0
1536,3121209,0.0,23.0
1537,2702405,0.0,0.0
1538,3121258,0.0,0.2
1539,2203305,0.0,0.0
1540,5103452,0.0,0.0
1541,5003454,0.0,3.4
1542,2304269,0.0,0.0
1543,4306320,0.0,15.2
1544,3513702,0.0,8.2
1545,4204905,0.0,5.6
1546,3121308,0.0,0.0
1547,2505402,0.0,0.0
1548,3121407,0.2,0.0
1549,3121506,0.2,0.0
1550,4306353,0.0,26.6
1551,3513801,0.0,35.6
1552,2505600,0.0,0.0
1553,4107157,0.0,37.6
1554,4107108,0.0,0.0
1555,4107124,0.2,33.4
1556,3121605,0.0,9.4
1557,5103502,0.2,0.0
1558,1707009,0.0,0.0
1559,2910057,0.0,0.0
1560,4306379,0.0,5.0
1561,3121704,0.0,0.4
1562,3121803,0.0,38.199999999999996
1563,4205001,0.0,9.6
1564,5207105,0.0,0.0
1565,3513850,0.0,4.2
1566,2203354,0.0,0.0
1567,2802007,0.0,0.0
1568,3121902,0.0,0.4
1569,3122009,0.0,10.2
1570,3122108,0.0,1.0
1571,3201803,0.0,0.2
1572,3513900,0.0,9.8
1573,3122207,0.0,7.2
1574,3122306,0.0,1.0
1575,5208301,0.0,0.0
1576,1707108,0.0,0.0
1577,3122355,0.0,0.0
1578,3122405,0.0,0.0
1579,3122454,0.0,0.0
1580,3514007,0.0,2.8000000000000003
1581,3514106,0.0,9.2
1582,4306403,0.0,14.399999999999999
1583,4306429,0.0,15.2
1584,5003488,0.0,8.6
1585,1707207,0.0,0.0
1586,4306452,0.0,0.0
1587,2702504,0.0,0.0
1588,4107207,0.0,28.599999999999998
1589,3514205,0.0,4.2
1590,5103601,0.0,0.0
1591,2910107,0.0,0.0
1592,3122470,0.0,0.0
1593,3122504,0.0,10.8
1594,1502939,0.0,0.0
1595,2203404,0.0,0.0
1596,4306502,0.2,19.400000000000002
1597,2203453,0.0,0.0
1598,3122603,0.0,7.2
1599,2910206,0.0,0.0
1600,4306601,0.2,1.0
1601,2103802,0.2,0.0
1602,4306551,0.0,0.0
1603,3122702,0.0,0.4
1604,3122801,0.0,0.0
1605,3201902,0.0,0.0
1606,2203420,0.0,0.0
1607,4205100,0.0,0.0
1608,3122900,0.0,0.2
1609,4306700,0.0,13.6
1610,2505709,0.0,0.0
1611,3123007,0.2,0.0
1612,3123106,0.0,7.2
1613,3123205,0.0,0.6000000000000001
1614,3202009,0.0,0.2
1615,3123304,0.0,0.4
1616,3123403,0.2,0.0
1617,2605152,0.0,0.0
1618,5003504,0.0,4.4
1619,4107256,0.0,0.0
1620,3514304,0.0,8.2
1621,3123502,0.0,0.0
1622,5003702,0.0,12.399999999999999
1623,4107306,0.0,11.799999999999999
1624,4306734,0.0,0.0
1625,4205159,0.0,0.0
1626,4306759,0.0,0.0
1627,2403202,0.0,0.0
1628,4128633,0.0,4.4
1629,5207253,0.0,0.0
1630,3514403,0.0,0.0
1631,3514502,0.0,10.8
1632,3301603,0.0,0.0
1633,2505808,0.2,0.0
1634,1707306,0.0,0.0
1635,3514601,0.0,2.8000000000000003
1636,2103901,0.0,0.0
1637,3301702,0.0,0.0
1638,3123528,0.0,10.2
1639,3514700,0.0,3.8000000000000003
1640,3202108,0.0,0.4
1641,5207352,0.0,0.0
1642,5207402,0.0,0.0
1643,1301407,0.0,0.0
1644,5003751,0.0,23.8
1645,3514809,0.0,2.4000000000000004
1646,1502954,0.0,0.0
1647,4306767,0.0,17.6
1648,2203503,0.0,0.0
1649,3514908,0.0,13.6
1650,2203602,0.0,0.0
1651,3514924,0.0,0.0
1652,2910305,0.4,0.6
1653,3123601,0.2,0.0
1654,2505907,0.0,0.0
1655,3514957,0.0,0.0
1656,3515004,0.0,34.6
1657,3515103,0.0,35.6
1658,3515129,0.0,8.4
1659,4306809,0.0,12.4
1660,2403301,0.0,0.0
1661,2910404,0.0,0.0
1662,4306908,0.0,19.0
1663,4107405,0.0,28.599999999999998
1664,4107504,0.0,11.799999999999999
1665,3123700,0.0,17.4
1666,3515152,0.0,11.0
1667,3123809,0.0,0.8
1668,3301801,0.0,0.0
1669,4306924,0.0,15.4
1670,3123858,0.0,10.8
1671,2910503,0.0,0.0
1672,4205175,0.0,0.2
1673,3123908,0.2,1.2
1674,4107538,0.0,37.6
1675,4306957,0.2,6.8
1676,4306932,0.0,0.0
1677,1301506,0.0,0.0
1678,1200252,0.0,0.0
1679,2403400,0.0,0.0
1680,4306973,0.2,6.8
1681,4307005,0.2,6.8
1682,2304277,0.0,0.0
1683,2900504,0.0,0.0
1684,4205191,0.0,0.6
1685,4307054,0.0,4.2
1686,4307203,0.0,0.8
1687,4307302,0.0,15.2
1688,4205209,0.0,1.4
1689,3124005,0.0,0.4
1690,2605202,0.0,0.0
1691,4307401,0.0,2.2
1692,3124104,0.0,8.8
1693,3124203,0.0,0.2
1694,2506004,0.0,0.0
1695,4307450,0.0,15.2
1696,4107520,0.0,0.0
1697,1707405,0.0,0.0
1698,2203701,0.0,0.0
1699,2104008,0.2,0.0
1700,4107546,0.0,28.599999999999998
1701,1100098,0.0,0.0
1702,3124302,0.0,0.0
1703,2403509,0.2,0.0
1704,3124401,0.0,0.0
1705,3515186,0.0,11.0
1706,3515194,0.0,10.8
1707,2910602,0.0,0.0
1708,4307500,0.0,28.0
1709,4307559,0.2,6.8
1710,2802106,0.0,0.0
1711,4307609,0.0,14.399999999999999
1712,4307708,0.0,17.6
1713,3124500,0.2,1.8
1714,3557303,0.0,11.0
1715,2104057,0.0,0.0
1716,4307807,0.0,12.4
1717,3515202,0.0,4.2
1718,3124609,0.0,0.0
1719,2702553,0.0,0.0
1720,3124708,0.0,0.6000000000000001
1721,5207501,0.0,0.0
1722,3515301,0.0,8.4
1723,3124807,0.0,0.0
1724,4307815,0.0,28.0
1725,2910701,0.0,0.0
1726,3515350,0.0,0.0
1727,4307831,0.0,26.400000000000002
1728,3124906,0.0,0.2
1729,2910727,2.4000000000000004,2.5999999999999996
1730,2304285,0.6000000000000001,0.0
1731,3125002,0.0,0.0
1732,3125101,0.0,9.2
1733,2403608,0.0,0.0
1734,2605301,0.0,0.0
1735,2506103,0.0,0.0
1736,4307864,0.0,0.0
1737,5207535,0.8,0.0
1738,3125200,0.0,0.0
1739,3125309,0.0,0.2
1740,2304301,0.0,0.0
1741,1503002,0.0,0.0
1742,4107553,0.2,38.2
1743,4307906,0.0,5.4
1744,3515400,0.0,13.2
1745,2203750,0.0,0.0
1746,1707553,0.0,0.0
1747,2910750,0.0,0.0
1748,5003801,0.0,12.399999999999999
1749,4107603,0.0,11.799999999999999
1750,4308003,0.0,13.6
1751,4205308,0.0,0.2
1752,4308052,0.0,0.8
1753,5207600,0.0,0.0
1754,4107652,0.0,1.0
1755,4308078,0.0,12.4
1756,1200302,0.0,0.0
1757,2910776,0.0,0.0
1758,2910800,0.2,0.0
1759,2702603,0.0,0.0
1760,2605400,0.0,0.0
1761,2802205,0.0,0.0
1762,2104073,0.0,0.0
1763,3125408,0.0,9.4
1764,2403707,0.0,0.0
1765,3125606,0.0,0.0
1766,3125705,0.0,8.0
1767,4308102,0.0,14.399999999999999
1768,2702702,0.0,0.0
1769,5103700,0.0,0.0
1770,4107702,0.0,11.799999999999999
1771,4107736,0.0,3.0
1772,3125804,0.0,17.4
1773,2605459,0.0,0.0
1774,2104081,0.0,0.0
1775,2403756,0.0,0.0
1776,3515608,0.0,0.0
1777,3515509,0.0,4.2
1778,3515657,0.0,3.8000000000000003
1779,3515707,0.0,39.0
1780,1600238,0.0,0.0
1781,2605509,0.0,0.0
1782,3125903,0.0,7.2
1783,3125952,0.0,0.2
1784,4107751,0.0,57.6
1785,5003900,0.0,0.0
1786,1707652,0.0,0.0
1787,5103809,0.0,0.0
1788,1707702,0.0,0.0
1789,2910859,0.0,0.0
1790,2910909,0.0,0.0
1791,5207808,0.0,0.4
1792,2702801,0.0,0.0
1793,4107850,0.0,9.6
1794,4205357,0.0,5.6
1795,3515806,0.0,0.0
1796,4107801,0.0,11.799999999999999
1797,2403806,0.0,0.0
1798,3515905,0.0,1.2
1799,2605608,0.0,0.0
1800,4308201,0.0,5.4
1801,5207907,0.0,30.0
1802,2203800,0.0,0.0
1803,4107900,0.0,11.799999999999999
1804,2605707,0.0,0.0
1805,2911006,0.0,0.0
1806,1503044,0.0,0.0
1807,2203859,0.0,0.0
1808,3126000,0.0,8.8
1809,4108007,0.0,8.8
1810,2203909,0.0,0.0
1811,4308250,0.2,6.8
1812,4205407,0.0,0.0
1813,4108106,0.0,11.799999999999999
1814,3516002,0.2,0.0
1815,3516101,0.0,60.6
1816,1301605,0.0,0.0
1817,4308300,0.2,10.0
1818,3126109,0.0,2.0
1819,4308409,0.0,13.6
1820,5208004,0.0,0.0
1821,2104099,0.0,0.0
1822,4108205,0.2,38.2
1823,2911105,0.0,0.0
1824,4205431,0.0,12.200000000000001
1825,5208103,0.0,0.0
1826,3126208,0.0,0.0
1827,1708205,0.0,0.0
1828,4308433,0.0,12.4
1829,2304350,0.0,0.0
1830,4205456,0.0,0.6
1831,2304400,0.6000000000000001,0.0
1832,3126307,0.0,23.0
1833,1708254,0.0,0.0
1834,2104107,0.0,0.0
1835,4308458,0.0,28.0
1836,2304459,0.0,0.0
1837,2104206,0.0,0.0
1838,3126406,0.0,7.199999999999999
1839,4108304,0.2,17.400000000000002
1840,4108452,0.2,33.4
1841,4205506,0.0,0.2
1842,3516200,0.0,0.0
1843,2204006,0.0,0.0
1844,4108320,0.0,37.6
1845,2204105,0.0,0.0
1846,3126505,0.0,0.0
1847,4108403,0.0,12.200000000000001
1848,2403905,0.0,0.0
1849,3126604,0.0,32.4
1850,2204154,0.0,0.0
1851,3516309,0.0,39.0
1852,3126703,0.0,0.8
1853,2204204,0.0,0.0
1854,3126752,0.0,1.6
1855,3516408,0.0,39.0
1856,2304509,0.0,0.0
1857,4308508,0.0,15.2
1858,3126802,0.0,4.0
1859,3126901,0.0,17.4
1860,3126950,0.0,1.6
1861,2506202,0.0,0.0
1862,2605806,0.0,0.0
1863,2802304,0.0,0.0
1864,4205555,0.0,0.4
1865,3127008,0.0,0.2
1866,3127057,0.0,0.0
1867,2204303,0.0,0.0
1868,3127073,0.0,0.0
1869,3127107,0.0,0.2
1870,2404002,0.0,0.0
1871,3202207,0.0,1.2
1872,3127206,0.0,7.199999999999999
1873,3516507,0.0,1.0
1874,2506251,0.0,0.0
1875,3516606,0.0,3.8000000000000003
1876,3127305,0.0,17.4
1877,2404101,0.0,0.0
1878,4205605,0.0,12.200000000000001
1879,2605905,0.0,0.0
1880,5208152,0.2,0.0
1881,3127339,0.0,0.0
1882,2911204,0.0,0.0
1883,2606002,0.2,0.0
1884,2802403,0.0,0.0
1885,3516705,0.0,3.8000000000000003
1886,4308607,0.0,5.4
1887,4205704,0.0,0.0
