,id_municipio,ideb
114,1302900,3.966666666666667
115,1303007,4.4
116,1303106,3.9
117,1303205,4.266666666666667
118,1303304,3.766666666666667
119,1303403,4.7
120,1303502,3.15
121,1303536,4.2
122,1303569,4.033333333333333
123,1303601,3.733333333333333
124,1303700,3.3000000000000003
125,1303809,3.6999999999999997
126,1303908,3.9
127,1303957,4.166666666666667
128,1304005,4.0
129,1304062,3.8333333333333335
130,1304104,4.2
131,1304203,3.966666666666667
132,1304237,3.5
133,1304260,3.7999999999999994
134,1304302,4.266666666666667
135,1304401,4.0
136,1400027,3.5999999999999996
137,1400050,3.55
138,1400100,4.633333333333334
139,1400159,3.9
140,1400175,3.2
141,1400209,3.9333333333333336
142,1400233,3.2
143,1400282,3.6666666666666665
144,1400308,3.9
145,1400407,3.1999999999999997
146,1400456,3.0
147,1400472,3.966666666666667
148,1400506,4.066666666666666
149,1400605,4.25
150,1400704,2.6
151,1500107,3.966666666666667
152,1500131,4.066666666666666
153,1500206,3.133333333333333
154,1500305,3.3
155,1500347,3.5666666666666664
156,1500404,3.733333333333333
157,1500503,3.1333333333333333
158,1500602,4.733333333333333
159,1500701,3.3499999999999996
160,1500800,4.266666666666667
161,1500859,3.733333333333333
162,1500909,3.3
163,1500958,3.9333333333333336
164,1501006,4.050000000000001
165,1501105,3.3333333333333335
166,1501204,2.7
167,1501253,4.15
168,1501303,3.6
169,1501402,4.2
170,1501451,4.3999999999999995
171,1501501,4.766666666666667
172,1501576,4.1000000000000005
173,1501600,3.1333333333333333
174,1501709,3.6999999999999997
175,1501725,4.666666666666667
176,1501758,3.3
177,1501782,3.5666666666666664
178,1501808,3.533333333333333
179,1501907,3.5666666666666664
180,1501956,3.1333333333333333
181,1502004,3.533333333333333
182,1502103,3.4
183,1502152,4.0
184,1502202,3.6999999999999997
185,1502301,3.5333333333333337
186,1502400,3.8666666666666667
187,1502509,3.033333333333333
188,1502608,3.9666666666666663
189,1502707,3.9666666666666663
190,1502756,3.1666666666666665
191,1502764,3.1
192,1502772,4.133333333333334
193,1502806,2.55
194,1502855,3.6666666666666665
195,1502905,3.6333333333333333
196,1502939,4.266666666666667
197,1502954,3.6999999999999997
198,1503002,3.9
199,1503044,3.8000000000000003
200,1503077,3.8333333333333335
201,1503093,3.95
202,1503101,2.966666666666667
203,1503200,3.3666666666666667
204,1503309,3.5666666666666664
205,1503408,3.3666666666666667
206,1503457,3.8333333333333335
207,1503507,3.3333333333333335
208,1503606,4.0
209,1503705,3.6
210,1503754,3.4
211,1503804,3.5
212,1503903,4.2
213,1504000,3.6
214,1504059,4.033333333333333
215,1504109,3.9499999999999997
216,1504208,4.233333333333333
217,1504307,3.6666666666666665
218,1504406,3.4
219,1504422,4.1000000000000005
220,1504455,3.9666666666666663
221,1504505,3.4
222,1504604,3.5666666666666664
223,1504703,3.4333333333333336
224,1504752,4.6
225,1504802,4.0
226,1504901,4.05
227,1504950,3.65
228,1504976,3.8
229,1505007,4.0
230,1505031,5.05
231,1505064,3.6333333333333333
232,1505106,3.766666666666667
233,1505205,3.3499999999999996
234,1505304,4.366666666666666
235,1505403,3.9
236,1505437,3.8333333333333335
237,1505486,3.5333333333333337
238,1505494,4.4
239,1505502,4.566666666666666
240,1505536,4.333333333333333
241,1505551,4.0
242,1505601,3.6666666666666665
243,1505635,3.6
244,1505650,3.9333333333333336
245,1505700,3.8000000000000003
246,1505809,3.266666666666667
247,1505908,3.4333333333333336
248,1506005,3.4
249,1506104,4.050000000000001
250,1506112,3.4
251,1506138,3.9
252,1506161,4.55
253,1506187,4.65
254,1506195,4.133333333333334
255,1506203,3.8000000000000003
256,1506302,3.9666666666666663
257,1506351,4.066666666666666
258,1506401,3.0
259,1506500,3.5666666666666664
260,1506559,3.9
261,1506583,3.35
262,1506609,3.5
263,1506708,2.9333333333333336
264,1506807,4.633333333333333
265,1506906,4.466666666666667
266,1507003,3.6999999999999997
267,1507102,3.1999999999999997
268,1507151,3.3333333333333335
269,1507201,3.1333333333333333
270,1507300,3.0333333333333337
271,1507409,3.7
272,1507458,4.133333333333334
273,1507466,3.55
274,1507474,4.05
275,1507508,3.75
276,1507607,3.733333333333333
277,1507706,4.35
278,1507755,4.0
279,1507805,3.8000000000000003
280,1507904,3.566666666666667
281,1507953,3.6999999999999997
282,1507961,3.5333333333333337
283,1507979,5.15
284,1508001,3.8000000000000003
285,1508035,3.233333333333333
286,1508050,3.733333333333333
287,1508084,3.9
288,1508100,4.066666666666666
289,1508126,4.666666666666667
290,1508159,3.766666666666667
291,1508209,3.8333333333333335
292,1508308,3.1666666666666665
293,1508357,5.45
294,1508407,4.0
295,1600055,4.9
296,1600105,3.7
297,1600154,3.6666666666666665
298,1600204,3.266666666666667
299,1600212,3.5
300,1600238,3.45
301,1600253,3.6
302,1600279,3.766666666666666
303,1600303,4.0
304,1600402,3.5
305,1600501,3.6
306,1600535,3.766666666666667
307,1600550,2.5
308,1600600,4.066666666666666
309,1600709,3.3333333333333335
310,1600808,3.733333333333333
311,1700251,4.8
312,1700301,4.2
313,1700350,5.433333333333334
314,1700400,4.233333333333333
315,1700707,5.3
316,1701002,4.266666666666667
317,1701051,4.366666666666666
318,1701101,4.533333333333333
319,1701309,4.15
320,1701903,4.133333333333334
321,1702000,5.366666666666667
322,1702109,4.8999999999999995
323,1702158,4.1
324,1702208,4.833333333333333
325,1702307,5.7
326,1702406,4.3999999999999995
327,1702554,4.533333333333333
328,1702703,4.466666666666667
329,1702901,4.05
330,1703008,3.766666666666666
331,1703057,4.166666666666667
332,1703073,3.55
333,1703107,4.466666666666667
334,1703206,4.25
335,1703305,4.333333333333333
336,1703602,5.6
337,1703701,4.833333333333333
338,1703800,4.166666666666667
339,1703826,4.2
340,1703842,4.0
341,1703867,4.566666666666667
342,1703883,3.933333333333333
343,1703891,3.8666666666666667
344,1703909,4.4
345,1704105,3.9000000000000004
346,1704600,4.2
347,1705102,4.15
348,1705508,4.8999999999999995
349,1705557,4.866666666666666
350,1705607,4.449999999999999
351,1706001,4.65
352,1706100,4.933333333333334
353,1706258,4.5
354,1706506,4.633333333333334
355,1707009,4.3999999999999995
356,1707108,5.3
357,1707207,4.6
358,1707306,4.6000000000000005
359,1707405,3.8333333333333335
360,1707553,5.050000000000001
361,1707652,4.6000000000000005
362,1707702,3.6666666666666665
363,1708205,4.6
364,1708254,4.566666666666666
365,1708304,4.6
366,1709005,4.25
367,1709302,4.5
368,1709500,5.333333333333333
369,1709807,4.2
370,1710508,5.449999999999999
371,1710706,3.766666666666667
372,1710904,4.2
373,1711100,4.266666666666667
374,1711506,4.633333333333334
375,1711803,3.4
376,1711902,3.6999999999999997
377,1711951,3.7999999999999994
378,1712009,5.066666666666666
379,1712157,4.8
380,1712405,3.6333333333333333
381,1712454,4.7
382,1712504,4.25
383,1712702,4.4
384,1712801,4.166666666666667
385,1713205,4.533333333333333
386,1713304,4.75
387,1713601,4.133333333333334
388,1713700,4.8
389,1713809,4.366666666666666
390,1713957,4.1
391,1714203,5.35
392,1714302,4.433333333333334
393,1714880,3.9666666666666663
394,1715002,4.949999999999999
395,1715101,3.8666666666666667
396,1715150,5.3
397,1715259,5.4
398,1715507,3.7
399,1715705,3.6500000000000004
400,1715754,5.433333333333334
401,1716109,5.2
402,1716208,4.1
403,1716307,4.233333333333333
404,1716505,4.8
405,1716604,4.45
406,1716653,4.733333333333333
407,1716703,5.033333333333333
408,1717008,4.55
409,1717206,3.8
410,1717503,4.65
411,1717800,3.9
412,1717909,5.1
413,1718006,4.8
414,1718204,4.7
415,1718303,3.5
416,1718402,4.3
417,1718451,4.766666666666667
418,1718501,4.1
419,1718550,4.0
420,1718659,4.15
421,1718709,4.1
422,1718758,4.0
423,1718808,4.5
424,1718840,4.699999999999999
425,1718865,4.55
426,1718881,4.3
427,1718899,4.766666666666667
428,1718907,4.5
429,1719004,4.45
430,1720002,4.166666666666667
431,1720101,4.6
432,1720150,3.8333333333333335
433,1720200,3.6666666666666665
434,1720259,4.533333333333333
435,1720309,4.033333333333333
436,1720499,4.866666666666666
437,1720655,4.75
438,1720804,4.066666666666666
439,1720853,4.85
440,1720903,4.033333333333333
441,1720937,3.6
442,1720978,4.633333333333333
443,1721000,5.3
444,1721109,4.15
445,1721208,4.5
446,1721257,6.0
447,1721307,5.3
448,1722081,4.75
449,1722107,4.3999999999999995
450,2100055,4.433333333333334
451,2100105,3.466666666666667
452,2100154,3.8666666666666667
453,2100204,3.95
454,2100303,3.733333333333333
455,2100402,3.4
456,2100436,3.6999999999999997
457,2100477,4.866666666666666
458,2100501,4.766666666666667
459,2100550,4.066666666666667
460,2100600,3.5666666666666664
461,2100709,3.8333333333333335
462,2100808,3.533333333333333
463,2100832,4.033333333333333
464,2100873,3.5666666666666664
465,2100907,3.733333333333333
466,2100956,3.233333333333333
467,2101004,4.866666666666666
468,2101103,4.633333333333333
469,2101202,4.566666666666666
470,2101251,4.133333333333334
471,2101301,4.233333333333333
472,2101350,4.133333333333334
473,2101400,4.3999999999999995
474,2101509,4.7
475,2101608,4.1
476,2101707,4.0
477,2101731,3.533333333333333
478,2101772,3.5
479,2101806,4.566666666666666
480,2101905,4.1000000000000005
481,2101939,4.166666666666667
482,2101970,3.6
483,2102002,3.9
484,2102036,3.9000000000000004
485,2102077,4.1000000000000005
486,2102101,3.6666666666666665
487,2102150,3.5
488,2102200,3.5666666666666664
489,2102309,4.566666666666667
490,2102325,3.766666666666667
491,2102358,3.5333333333333337
492,2102374,3.7999999999999994
493,2102408,2.85
494,2102507,3.8333333333333335
495,2102556,4.733333333333333
496,2102606,4.233333333333333
497,2102705,3.4333333333333336
498,2102754,4.166666666666667
499,2102804,4.466666666666667
500,2102903,4.433333333333334
501,2103000,4.233333333333333
502,2103109,4.8
503,2103125,3.6666666666666665
504,2103158,3.6333333333333333
505,2103174,3.533333333333333
506,2103208,3.9333333333333336
507,2103257,4.2
508,2103307,4.1000000000000005
509,2103406,3.8333333333333335
510,2103505,3.733333333333333
511,2103554,3.266666666666667
512,2103604,3.9333333333333336
513,2103703,4.033333333333333
514,2103752,4.133333333333334
515,2103802,5.0
516,2103901,3.566666666666667
517,2104008,4.3
518,2104057,4.6000000000000005
519,2104073,4.166666666666667
520,2104081,3.633333333333333
521,2104099,4.7
522,2104107,4.966666666666667
523,2104206,4.1000000000000005
524,2104305,4.466666666666667
525,2104404,4.266666666666667
526,2104503,4.1000000000000005
527,2104552,3.866666666666667
528,2104602,4.3
529,2104628,3.633333333333333
530,2104651,4.033333333333333
531,2104677,3.55
532,2104701,3.966666666666667
533,2104800,3.766666666666667
534,2104909,4.3
535,2105005,3.6333333333333333
536,2105104,3.8000000000000003
537,2105153,3.4333333333333336
538,2105203,4.633333333333333
539,2105302,4.566666666666666
540,2105351,3.6999999999999997
541,2105401,3.6666666666666665
542,2105427,4.3
543,2105450,4.1000000000000005
544,2105476,3.45
545,2105500,4.2
546,2105609,3.766666666666667
547,2105658,4.3999999999999995
548,2105708,4.033333333333333
549,2105807,5.0
550,2105906,3.733333333333333
551,2105922,5.033333333333333
552,2105948,4.733333333333333
553,2105963,3.766666666666667
554,2105989,4.166666666666667
555,2106003,4.566666666666666
556,2106102,4.3999999999999995
557,2106201,4.1000000000000005
558,2106300,3.6999999999999997
559,2106326,3.766666666666667
560,2106359,4.433333333333334
561,2106375,4.3
562,2106409,3.6333333333333333
563,2106508,3.8333333333333335
564,2106607,4.366666666666666
565,2106631,3.8666666666666667
566,2106672,3.466666666666667
567,2106706,3.6999999999999997
568,2106755,4.433333333333334
569,2106805,4.133333333333334
570,2106904,3.6999999999999997
571,2107001,3.733333333333333
572,2107100,3.6999999999999997
573,2107209,4.033333333333333
574,2107258,4.666666666666667
575,2107308,3.6999999999999997
576,2107357,4.233333333333333
577,2107407,4.233333333333333
578,2107456,3.8000000000000003
579,2107506,4.433333333333333
580,2107605,4.0
581,2107704,3.9333333333333336
582,2107803,4.2
583,2107902,4.466666666666667
584,2108009,4.266666666666667
585,2108058,4.0
586,2108108,3.8000000000000003
587,2108207,4.333333333333333
588,2108256,4.0
589,2108306,4.1000000000000005
590,2108405,4.133333333333334
591,2108454,3.4
592,2108504,3.6666666666666665
593,2108603,4.266666666666667
594,2108702,3.633333333333333
595,2108801,4.0
596,2108900,4.3999999999999995
597,2109007,5.1000000000000005
598,2109056,4.1
599,2109106,3.9
600,2109205,3.866666666666667
601,2109239,4.266666666666667
602,2109270,3.966666666666667
603,2109304,3.9333333333333336
604,2109403,3.733333333333334
605,2109452,3.6999999999999997
606,2109502,4.3
607,2109551,3.7
608,2109601,4.533333333333333
609,2109700,4.166666666666667
610,2109759,2.8
611,2109809,3.6333333333333333
612,2109908,3.9
613,2110005,4.3
614,2110039,3.733333333333333
615,2110104,3.4
616,2110203,4.3
617,2110237,4.166666666666667
618,2110278,3.633333333333333
619,2110302,4.5
620,2110401,3.366666666666667
621,2110500,4.333333333333333
622,2110609,4.0
623,2110658,4.35
624,2110708,4.166666666666667
625,2110807,3.85
626,2110856,4.466666666666667
627,2110906,4.233333333333333
628,2111003,3.5666666666666664
629,2111029,3.466666666666667
630,2111052,4.133333333333334
631,2111078,3.6333333333333333
632,2111102,4.5
633,2111201,4.6
634,2111250,4.066666666666666
635,2111300,4.5
636,2111409,3.766666666666667
637,2111508,3.733333333333333
638,2111532,4.25
639,2111573,4.966666666666666
640,2111607,4.866666666666666
641,2111631,4.1000000000000005
642,2111672,4.033333333333333
643,2111706,3.6666666666666665
644,2111722,3.9666666666666663
645,2111748,3.4666666666666663
646,2111763,3.3666666666666667
647,2111789,3.733333333333333
648,2111805,4.3
649,2111904,4.133333333333334
650,2111953,4.133333333333334
651,2112001,4.566666666666666
652,2112100,3.9333333333333336
653,2112209,4.8
654,2112233,4.7
655,2112274,3.3
656,2112308,4.0
657,2112407,3.9333333333333336
658,2112456,3.733333333333333
659,2112506,4.233333333333333
660,2112605,3.3666666666666667
661,2112704,4.166666666666667
662,2112803,4.1000000000000005
663,2112852,4.3999999999999995
664,2112902,4.166666666666667
665,2113009,4.033333333333333
666,2114007,4.333333333333333
667,2200053,4.75
668,2200103,4.8999999999999995
669,2200202,4.8
670,2200251,3.9
671,2200277,4.7
672,2200301,4.566666666666666
673,2200400,4.733333333333333
674,2200459,3.5666666666666664
675,2200509,3.5666666666666664
676,2200608,4.966666666666666
677,2200707,4.133333333333333
678,2200806,4.933333333333334
679,2200905,4.166666666666667
680,2200954,4.3999999999999995
681,2201002,4.233333333333333
682,2201051,4.266666666666667
683,2201101,4.066666666666666
684,2201150,5.166666666666667
685,2201176,4.366666666666666
686,2201200,4.566666666666666
687,2201309,2.8
688,2201408,3.6666666666666665
689,2201507,4.0
690,2201556,4.5
691,2201572,5.3
692,2201606,5.1000000000000005
693,2201705,4.2
694,2201739,4.366666666666667
695,2201770,4.5
696,2201804,4.433333333333334
697,2201903,5.333333333333333
698,2201919,4.5
699,2201929,3.6999999999999997
700,2201945,4.8
701,2201960,4.333333333333333
702,2201988,4.133333333333334
703,2202000,3.9333333333333336
704,2202026,6.65
705,2202059,4.833333333333333
706,2202075,3.6333333333333333
707,2202083,3.966666666666667
708,2202091,5.4
709,2202109,3.9666666666666663
710,2202117,3.4000000000000004
711,2202133,4.949999999999999
712,2202174,3.9333333333333336
713,2202208,5.233333333333333
714,2202251,3.3
715,2202307,4.433333333333334
716,2202406,4.233333333333333
717,2202455,4.3999999999999995
718,2202505,2.966666666666667
719,2202539,4.1000000000000005
720,2202554,4.733333333333333
721,2202604,5.5
722,2202653,3.8333333333333335
723,2202703,4.566666666666666
724,2202711,4.7
725,2202729,6.466666666666666
726,2202737,5.35
727,2202752,3.766666666666667
728,2202778,4.6000000000000005
729,2202802,4.1000000000000005
730,2202851,4.533333333333333
731,2202901,3.6999999999999997
732,2203008,3.6666666666666665
733,2203107,3.3333333333333335
734,2203206,3.8000000000000003
735,2203230,3.9
736,2203255,3.3333333333333335
737,2203271,4.466666666666666
738,2203305,4.733333333333333
739,2203354,3.766666666666667
740,2203404,5.033333333333333
741,2203420,5.8
742,2203453,4.166666666666667
743,2203503,4.566666666666667
744,2203602,3.8333333333333335
745,2203701,3.8000000000000003
746,2203750,3.766666666666667
747,2203800,4.033333333333333
748,2203859,4.5
749,2203909,4.966666666666667
750,2204006,4.8
751,2204105,4.233333333333333
752,2204154,4.3
753,2204204,4.966666666666666
754,2204303,5.033333333333333
755,2204352,4.366666666666666
756,2204402,3.5
757,2204501,4.3
758,2204550,3.3666666666666667
759,2204600,3.6
760,2204659,3.6666666666666665
761,2204709,4.6
762,2204808,5.3
763,2204907,4.533333333333333
764,2205003,4.266666666666667
765,2205102,3.633333333333333
766,2205151,4.3
767,2205201,4.833333333333333
768,2205250,3.6999999999999997
769,2205276,4.8999999999999995
770,2205300,3.95
771,2205359,3.8499999999999996
772,2205409,4.666666666666667
773,2205458,4.2
774,2205508,4.1000000000000005
775,2205516,4.933333333333333
776,2205524,4.199999999999999
777,2205532,3.6999999999999997
778,2205540,5.2
779,2205557,4.8999999999999995
780,2205565,4.666666666666667
781,2205573,4.1000000000000005
782,2205581,3.35
783,2205599,3.75
784,2205607,4.866666666666666
785,2205706,3.6666666666666665
786,2205805,3.733333333333333
787,2205854,4.166666666666667
788,2205904,4.8999999999999995
789,2205953,4.3999999999999995
790,2206001,4.8
791,2206050,4.466666666666667
792,2206100,3.6999999999999997
793,2206209,3.3666666666666667
794,2206308,4.2
795,2206357,3.8333333333333335
796,2206407,4.3
797,2206506,5.166666666666667
798,2206605,3.6333333333333333
799,2206654,4.2
800,2206670,4.7
801,2206696,4.366666666666666
802,2206704,4.066666666666666
803,2206720,4.300000000000001
804,2206753,4.133333333333334
805,2206803,3.766666666666667
806,2206902,4.033333333333333
807,2206951,5.1
808,2207009,5.8
809,2207108,4.6000000000000005
810,2207207,4.2
811,2207306,4.533333333333333
812,2207355,5.166666666666667
813,2207405,4.300000000000001
814,2207504,3.866666666666667
815,2207553,3.733333333333333
816,2207603,3.4333333333333336
817,2207702,4.2
818,2207751,3.5
819,2207777,4.266666666666667
820,2207793,4.35
821,2207801,4.233333333333333
822,2207850,3.8333333333333335
823,2207900,3.8333333333333335
824,2207934,4.3999999999999995
825,2207959,3.8333333333333335
826,2208007,4.366666666666666
827,2208106,4.0
828,2208205,4.866666666666666
829,2208304,5.666666666666667
830,2208403,4.633333333333334
831,2208502,3.766666666666667
832,2208551,4.6
833,2208601,
834,2208650,3.7
835,2208700,3.733333333333333
836,2208809,3.6
837,2208858,3.8000000000000003
838,2208874,4.466666666666667
839,2208908,4.433333333333334
840,2209005,4.0
841,2209104,4.833333333333333
842,2209153,5.233333333333333
843,2209203,4.433333333333334
844,2209302,4.6000000000000005
845,2209351,4.433333333333334
846,2209377,4.6000000000000005
847,2209401,4.3999999999999995
848,2209450,3.8666666666666667
849,2209500,4.633333333333334
850,2209559,4.333333333333333
851,2209609,5.366666666666667
852,2209658,4.15
853,2209708,5.1000000000000005
854,2209757,3.566666666666667
855,2209807,4.166666666666667
856,2209856,5.466666666666666
857,2209872,4.666666666666667
858,2209906,4.933333333333334
859,2209955,3.966666666666667
860,2209971,4.433333333333334
861,2210003,4.133333333333333
862,2210052,4.35
863,2210102,4.433333333333334
864,2210201,4.533333333333333
865,2210300,4.1000000000000005
866,2210359,4.033333333333334
867,2210375,4.866666666666666
868,2210383,4.6000000000000005
869,2210391,3.966666666666667
870,2210409,4.633333333333333
871,2210508,4.366666666666666
872,2210607,4.033333333333333
873,2210623,4.1
874,2210631,5.066666666666666
875,2210656,4.3999999999999995
876,2210706,5.2
877,2210805,4.833333333333333
878,2210904,3.966666666666667
879,2210938,3.9000000000000004
880,2210953,4.266666666666667
881,2210979,4.866666666666667
882,2211001,5.6000000000000005
883,2211100,4.2
884,2211209,4.2
885,2211308,4.233333333333333
886,2211357,3.6666666666666665
887,2211407,4.433333333333334
888,2211506,3.766666666666667
889,2211605,5.1000000000000005
890,2211704,3.95
891,2300101,5.0
892,2300150,4.866666666666667
893,2300200,5.466666666666666
894,2300309,5.366666666666667
895,2300408,5.466666666666666
896,2300507,5.466666666666666
897,2300606,5.133333333333334
898,2300705,5.166666666666667
899,2300754,5.1000000000000005
900,2300804,5.466666666666666
901,2300903,5.133333333333334
902,2301000,5.066666666666666
903,2301109,5.266666666666667
904,2301208,4.933333333333334
905,2301257,6.933333333333334
906,2301307,5.366666666666667
907,2301406,4.933333333333334
908,2301505,5.033333333333333
909,2301604,5.2
910,2301703,4.866666666666667
911,2301802,4.366666666666666
912,2301851,4.833333333333333
913,2301901,5.266666666666667
914,2301950,4.8
915,2302008,5.3
916,2302057,5.833333333333333
917,2302107,4.766666666666667
918,2302206,5.5
919,2302305,5.733333333333333
920,2302404,4.833333333333333
921,2302503,5.333333333333333
922,2302602,5.466666666666666
923,2302701,5.633333333333333
924,2302800,5.633333333333333
925,2302909,4.6000000000000005
926,2303006,5.166666666666667
927,2303105,5.8
928,2303204,5.1000000000000005
929,2303303,5.166666666666667
930,2303402,5.566666666666666
931,2303501,5.5
932,2303600,4.966666666666667
933,2303659,6.333333333333333
934,2303709,4.466666666666667
935,2303808,4.933333333333334
936,2303907,5.066666666666666
937,2303931,4.866666666666667
938,2303956,5.466666666666666
939,2304004,5.533333333333334
940,2304103,5.5
941,2304202,4.966666666666667
942,2304236,5.1000000000000005
943,2304251,6.566666666666667
944,2304269,5.966666666666668
945,2304277,5.066666666666666
946,2304285,5.3
947,2304301,5.366666666666667
948,2304350,5.7
949,2304400,5.2
950,2304459,5.466666666666666
951,2304509,5.833333333333333
952,2304608,4.933333333333334
953,2304657,5.466666666666666
954,2304707,5.5
955,2304806,5.366666666666667
956,2304905,6.0
957,2304954,4.766666666666667
958,2305001,5.566666666666666
959,2305100,5.266666666666667
960,2305209,5.5
961,2305233,5.7
962,2305266,4.433333333333333
963,2305308,5.3
964,2305332,5.066666666666666
965,2305357,5.1000000000000005
966,2305407,4.466666666666667
967,2305506,5.2
968,2305605,6.5
969,2305654,5.666666666666667
970,2305704,4.266666666666667
971,2305803,5.133333333333334
972,2305902,5.333333333333333
973,2306009,5.233333333333333
974,2306108,5.466666666666666
975,2306207,5.966666666666666
976,2306256,4.966666666666666
977,2306306,5.3999999999999995
978,2306405,5.3999999999999995
979,2306504,4.933333333333334
980,2306553,5.1000000000000005
981,2306603,5.866666666666667
982,2306702,5.166666666666667
983,2306801,5.1000000000000005
984,2306900,5.433333333333334
985,2307007,5.3999999999999995
986,2307106,5.0
987,2307205,4.766666666666667
988,2307254,6.633333333333333
989,2307304,4.966666666666667
990,2307403,5.466666666666666
991,2307502,4.733333333333333
992,2307601,5.7
993,2307635,4.533333333333333
994,2307650,5.166666666666667
995,2307700,5.133333333333333
996,2307809,5.166666666666667
997,2307908,6.099999999999999
998,2308005,5.366666666666667
999,2308104,4.966666666666666
1000,2308203,5.933333333333334
1001,2308302,4.966666666666666
1002,2308351,6.3999999999999995
1003,2308377,4.633333333333334
1004,2308401,4.733333333333333
1005,2308500,5.566666666666666
1006,2308609,5.033333333333334
1007,2308708,4.866666666666667
1008,2308807,5.133333333333334
1009,2308906,5.5
1010,2309003,6.766666666666667
1011,2309102,5.266666666666667
1012,2309201,5.333333333333333
1013,2309300,5.733333333333333
1014,2309409,6.8999999999999995
1015,2309458,5.166666666666667
1016,2309508,4.8999999999999995
1017,2309607,5.366666666666667
1018,2309706,5.3
1019,2309805,5.1000000000000005
1020,2309904,5.8999999999999995
1021,2310001,5.5
1022,2310100,5.433333333333334
1023,2310209,5.466666666666666
1024,2310258,5.033333333333333
1025,2310308,5.7
1026,2310407,4.733333333333333
1027,2310506,6.433333333333333
1028,2310605,5.133333333333334
1029,2310704,5.266666666666667
1030,2310803,5.466666666666666
1031,2310852,5.033333333333333
1032,2310902,5.5
1033,2310951,6.733333333333333
1034,2311009,5.033333333333334
1035,2311108,4.8999999999999995
1036,2311207,4.733333333333333
1037,2311231,5.133333333333334
1038,2311264,5.266666666666667
1039,2311306,4.633333333333334
1040,2311355,5.233333333333333
1041,2311405,6.266666666666667
1042,2311504,5.5
1043,2311603,5.2
1044,2311702,5.533333333333334
1045,2311801,6.033333333333334
1046,2311900,5.3
1047,2311959,5.8
1048,2312007,5.133333333333333
1049,2312106,4.366666666666667
1050,2312205,5.433333333333334
1051,2312304,5.033333333333334
1052,2312403,5.566666666666666
1053,2312502,5.266666666666667
1054,2312601,4.466666666666667
1055,2312700,5.333333333333333
1056,2312809,5.433333333333333
1057,2312908,6.733333333333334
1058,2313005,5.033333333333333
1059,2313104,5.433333333333334
1060,2313203,5.366666666666667
1061,2313252,5.3
1062,2313302,5.266666666666667
1063,2313351,4.7
1064,2313401,5.333333333333333
1065,2313500,5.266666666666667
